idTiempo,anio,fecha,mes,dia,trimestre
2017111000000,2017,2017-11-10,11,10,4
1478833200000,2016,2016-11-11,11,11,4
2016111100000,2016,2016-11-11,11,11,4
1447383600000,2015,2015-11-13,11,13,4
2015111300000,2015,2015-11-13,11,13,4
1415934000000,2014,2014-11-14,11,14,4
2014111400000,2014,2014-11-14,11,14,4
1384484400000,2013,2013-11-15,11,15,4
2013111500000,2013,2013-11-15,11,15,4
1510887600000,2017,2017-11-17,11,17,4
2017111700000,2017,2017-11-17,11,17,4
1479438000000,2016,2016-11-18,11,18,4
2016111800000,2016,2016-11-18,11,18,4
1447988400000,2015,2015-11-20,11,20,4
2015112000000,2015,2015-11-20,11,20,4
1416538800000,2014,2014-11-21,11,21,4
2014112100000,2014,2014-11-21,11,21,4
1385089200000,2013,2013-11-22,11,22,4
2013112200000,2013,2013-11-22,11,22,4
1511492400000,2017,2017-11-24,11,24,4
2017112400000,2017,2017-11-24,11,24,4
1480042800000,2016,2016-11-25,11,25,4
2016112500000,2016,2016-11-25,11,25,4
1448593200000,2015,2015-11-27,11,27,4
2015112700000,2015,2015-11-27,11,27,4
1417143600000,2014,2014-11-28,11,28,4
2014112800000,2014,2014-11-28,11,28,4
1385694000000,2013,2013-11-29,11,29,4
2013112900000,2013,2013-11-29,11,29,4
1512097200000,2017,2017-12-01,12,1,4
2017120100000,2017,2017-12-01,12,1,4
1480647600000,2016,2016-12-02,12,2,4
2016120200000,2016,2016-12-02,12,2,4
1449198000000,2015,2015-12-04,12,4,4
2015120400000,2015,2015-12-04,12,4,4
1417748400000,2014,2014-12-05,12,5,4
2014120500000,2014,2014-12-05,12,5,4
1512702000000,2017,2017-12-08,12,8,4
2017120800000,2017,2017-12-08,12,8,4
1481252400000,2016,2016-12-09,12,9,4
2016120900000,2016,2016-12-09,12,9,4
1449802800000,2015,2015-12-11,12,11,4
2015121100000,2015,2015-12-11,12,11,4
1418353200000,2014,2014-12-12,12,12,4
2014121200000,2014,2014-12-12,12,12,4
1513306800000,2017,2017-12-15,12,15,4
2017121500000,2017,2017-12-15,12,15,4
1481857200000,2016,2016-12-16,12,16,4
2016121600000,2016,2016-12-16,12,16,4
1450407600000,2015,2015-12-18,12,18,4
2015121800000,2015,2015-12-18,12,18,4
1418958000000,2014,2014-12-19,12,19,4
2014121900000,2014,2014-12-19,12,19,4
1513911600000,2017,2017-12-22,12,22,4
2017122200000,2017,2017-12-22,12,22,4
1482462000000,2016,2016-12-23,12,23,4
2016122300000,2016,2016-12-23,12,23,4
1451012400000,2015,2015-12-25,12,25,4
2015122500000,2015,2015-12-25,12,25,4
1419562800000,2014,2014-12-26,12,26,4
2014122600000,2014,2014-12-26,12,26,4
1514516400000,2017,2017-12-29,12,29,4
2017122900000,2017,2017-12-29,12,29,4
1483066800000,2016,2016-12-30,12,30,4
2016123000000,2016,2016-12-30,12,30,4
1451703600000,2016,2016-01-02,1,2,1
2016010200000,2016,2016-01-02,1,2,1
1420254000000,2015,2015-01-03,1,3,1
2015010300000,2015,2015-01-03,1,3,1
1388804400000,2014,2014-01-04,1,4,1
2014010400000,2014,2014-01-04,1,4,1
1357354800000,2013,2013-01-05,1,5,1
2013010500000,2013,2013-01-05,1,5,1
1515207600000,2018,2018-01-06,1,6,1
2018010600000,2018,2018-01-06,1,6,1
1483758000000,2017,2017-01-07,1,7,1
2017010700000,2017,2017-01-07,1,7,1
1452308400000,2016,2016-01-09,1,9,1
2016010900000,2016,2016-01-09,1,9,1
1420858800000,2015,2015-01-10,1,10,1
2015011000000,2015,2015-01-10,1,10,1
1389409200000,2014,2014-01-11,1,11,1
2014011100000,2014,2014-01-11,1,11,1
1515812400000,2018,2018-01-13,1,13,1
2018011300000,2018,2018-01-13,1,13,1
1484362800000,2017,2017-01-14,1,14,1
2017011400000,2017,2017-01-14,1,14,1
1452913200000,2016,2016-01-16,1,16,1
2016011600000,2016,2016-01-16,1,16,1
1421463600000,2015,2015-01-17,1,17,1
2015011700000,2015,2015-01-17,1,17,1
1390014000000,2014,2014-01-18,1,18,1
2014011800000,2014,2014-01-18,1,18,1
1358564400000,2013,2013-01-19,1,19,1
2013011900000,2013,2013-01-19,1,19,1
1516417200000,2018,2018-01-20,1,20,1
2018012000000,2018,2018-01-20,1,20,1
1484967600000,2017,2017-01-21,1,21,1
2017012100000,2017,2017-01-21,1,21,1
1453518000000,2016,2016-01-23,1,23,1
2016012300000,2016,2016-01-23,1,23,1
1422068400000,2015,2015-01-24,1,24,1
2015012400000,2015,2015-01-24,1,24,1
1390618800000,2014,2014-01-25,1,25,1
2014012500000,2014,2014-01-25,1,25,1
1359169200000,2013,2013-01-26,1,26,1
2013012600000,2013,2013-01-26,1,26,1
1517022000000,2018,2018-01-27,1,27,1
2018012700000,2018,2018-01-27,1,27,1
1485572400000,2017,2017-01-28,1,28,1
2017012800000,2017,2017-01-28,1,28,1
1454122800000,2016,2016-01-30,1,30,1
2016013000000,2016,2016-01-30,1,30,1
1422673200000,2015,2015-01-31,1,31,1
2015013100000,2015,2015-01-31,1,31,1
1391223600000,2014,2014-02-01,2,1,1
2014020100000,2014,2014-02-01,2,1,1
1359774000000,2013,2013-02-02,2,2,1
2013020200000,2013,2013-02-02,2,2,1
1517626800000,2018,2018-02-03,2,3,1
2018020300000,2018,2018-02-03,2,3,1
1486177200000,2017,2017-02-04,2,4,1
2017020400000,2017,2017-02-04,2,4,1
1454727600000,2016,2016-02-06,2,6,1
2016020600000,2016,2016-02-06,2,6,1
1423278000000,2015,2015-02-07,2,7,1
2015020700000,2015,2015-02-07,2,7,1
1391828400000,2014,2014-02-08,2,8,1
2014020800000,2014,2014-02-08,2,8,1
1360378800000,2013,2013-02-09,2,9,1
2013020900000,2013,2013-02-09,2,9,1
1518231600000,2018,2018-02-10,2,10,1
2018021000000,2018,2018-02-10,2,10,1
1486782000000,2017,2017-02-11,2,11,1
2017021100000,2017,2017-02-11,2,11,1
1455332400000,2016,2016-02-13,2,13,1
2016021300000,2016,2016-02-13,2,13,1
1423882800000,2015,2015-02-14,2,14,1
2015021400000,2015,2015-02-14,2,14,1
1392433200000,2014,2014-02-15,2,15,1
2014021500000,2014,2014-02-15,2,15,1
1518836400000,2018,2018-02-17,2,17,1
2018021700000,2018,2018-02-17,2,17,1
1487386800000,2017,2017-02-18,2,18,1
2017021800000,2017,2017-02-18,2,18,1
1455937200000,2016,2016-02-20,2,20,1
2016022000000,2016,2016-02-20,2,20,1
1424487600000,2015,2015-02-21,2,21,1
2015022100000,2015,2015-02-21,2,21,1
1393038000000,2014,2014-02-22,2,22,1
2014022200000,2014,2014-02-22,2,22,1
1361588400000,2013,2013-02-23,2,23,1
2013022300000,2013,2013-02-23,2,23,1
1519441200000,2018,2018-02-24,2,24,1
2018022400000,2018,2018-02-24,2,24,1
1487991600000,2017,2017-02-25,2,25,1
2017022500000,2017,2017-02-25,2,25,1
1456542000000,2016,2016-02-27,2,27,1
2016022700000,2016,2016-02-27,2,27,1
1425092400000,2015,2015-02-28,2,28,1
2015022800000,2015,2015-02-28,2,28,1
1393642800000,2014,2014-03-01,3,1,1
2014030100000,2014,2014-03-01,3,1,1
1362193200000,2013,2013-03-02,3,2,1
2013030200000,2013,2013-03-02,3,2,1
1520046000000,2018,2018-03-03,3,3,1
2018030300000,2018,2018-03-03,3,3,1
1488596400000,2017,2017-03-04,3,4,1
2017030400000,2017,2017-03-04,3,4,1
1457146800000,2016,2016-03-05,3,5,1
2016030500000,2016,2016-03-05,3,5,1
1425697200000,2015,2015-03-07,3,7,1
2015030700000,2015,2015-03-07,3,7,1
1394247600000,2014,2014-03-08,3,8,1
2014030800000,2014,2014-03-08,3,8,1
1520650800000,2018,2018-03-10,3,10,1
2018031000000,2018,2018-03-10,3,10,1
1489201200000,2017,2017-03-11,3,11,1
2017031100000,2017,2017-03-11,3,11,1
1457751600000,2016,2016-03-12,3,12,1
2016031200000,2016,2016-03-12,3,12,1
1426302000000,2015,2015-03-14,3,14,1
2015031400000,2015,2015-03-14,3,14,1
1394852400000,2014,2014-03-15,3,15,1
2014031500000,2014,2014-03-15,3,15,1
1363402800000,2013,2013-03-16,3,16,1
2013031600000,2013,2013-03-16,3,16,1
1521255600000,2018,2018-03-17,3,17,1
2018031700000,2018,2018-03-17,3,17,1
1489806000000,2017,2017-03-18,3,18,1
2017031800000,2017,2017-03-18,3,18,1
1458356400000,2016,2016-03-19,3,19,1
2016031900000,2016,2016-03-19,3,19,1
1426906800000,2015,2015-03-21,3,21,1
2015032100000,2015,2015-03-21,3,21,1
1395457200000,2014,2014-03-22,3,22,1
2014032200000,2014,2014-03-22,3,22,1
1521860400000,2018,2018-03-24,3,24,1
2018032400000,2018,2018-03-24,3,24,1
1490410800000,2017,2017-03-25,3,25,1
2017032500000,2017,2017-03-25,3,25,1
1458961200000,2016,2016-03-26,3,26,1
2016032600000,2016,2016-03-26,3,26,1
1427511600000,2015,2015-03-28,3,28,1
2015032800000,2015,2015-03-28,3,28,1
1396062000000,2014,2014-03-29,3,29,1
2014032900000,2014,2014-03-29,3,29,1
1364612400000,2013,2013-03-30,3,30,1
2013033000000,2013,2013-03-30,3,30,1
1522465200000,2018,2018-03-31,3,31,1
2018033100000,2018,2018-03-31,3,31,1
1491015600000,2017,2017-04-01,4,1,2
2017040100000,2017,2017-04-01,4,1,2
1459566000000,2016,2016-04-02,4,2,2
2016040200000,2016,2016-04-02,4,2,2
1428116400000,2015,2015-04-04,4,4,2
2015040400000,2015,2015-04-04,4,4,2
1396666800000,2014,2014-04-05,4,5,2
2014040500000,2014,2014-04-05,4,5,2
1365217200000,2013,2013-04-06,4,6,2
2013040600000,2013,2013-04-06,4,6,2
1491620400000,2017,2017-04-08,4,8,2
2017040800000,2017,2017-04-08,4,8,2
1460170800000,2016,2016-04-09,4,9,2
2016040900000,2016,2016-04-09,4,9,2
1428721200000,2015,2015-04-11,4,11,2
2015041100000,2015,2015-04-11,4,11,2
1397271600000,2014,2014-04-12,4,12,2
2014041200000,2014,2014-04-12,4,12,2
1492225200000,2017,2017-04-15,4,15,2
2017041500000,2017,2017-04-15,4,15,2
1460775600000,2016,2016-04-16,4,16,2
2016041600000,2016,2016-04-16,4,16,2
1429326000000,2015,2015-04-18,4,18,2
2015041800000,2015,2015-04-18,4,18,2
1397876400000,2014,2014-04-19,4,19,2
2014041900000,2014,2014-04-19,4,19,2
1492830000000,2017,2017-04-22,4,22,2
2017042200000,2017,2017-04-22,4,22,2
1461380400000,2016,2016-04-23,4,23,2
2016042300000,2016,2016-04-23,4,23,2
1429930800000,2015,2015-04-25,4,25,2
2015042500000,2015,2015-04-25,4,25,2
1398481200000,2014,2014-04-26,4,26,2
2014042600000,2014,2014-04-26,4,26,2
1367031600000,2013,2013-04-27,4,27,2
2013042700000,2013,2013-04-27,4,27,2
1493434800000,2017,2017-04-29,4,29,2
2017042900000,2017,2017-04-29,4,29,2
1461985200000,2016,2016-04-30,4,30,2
2016043000000,2016,2016-04-30,4,30,2
1430535600000,2015,2015-05-02,5,2,2
2015050200000,2015,2015-05-02,5,2,2
1399086000000,2014,2014-05-03,5,3,2
2014050300000,2014,2014-05-03,5,3,2
1367636400000,2013,2013-05-04,5,4,2
2013050400000,2013,2013-05-04,5,4,2
1494039600000,2017,2017-05-06,5,6,2
2017050600000,2017,2017-05-06,5,6,2
1462590000000,2016,2016-05-07,5,7,2
2016050700000,2016,2016-05-07,5,7,2
1431140400000,2015,2015-05-09,5,9,2
2015050900000,2015,2015-05-09,5,9,2
1399690800000,2014,2014-05-10,5,10,2
2014051000000,2014,2014-05-10,5,10,2
1368241200000,2013,2013-05-11,5,11,2
2013051100000,2013,2013-05-11,5,11,2
1494644400000,2017,2017-05-13,5,13,2
2017051300000,2017,2017-05-13,5,13,2
1463194800000,2016,2016-05-14,5,14,2
2016051400000,2016,2016-05-14,5,14,2
1431745200000,2015,2015-05-16,5,16,2
2015051600000,2015,2015-05-16,5,16,2
1400295600000,2014,2014-05-17,5,17,2
2014051700000,2014,2014-05-17,5,17,2
1368846000000,2013,2013-05-18,5,18,2
2013051800000,2013,2013-05-18,5,18,2
1495249200000,2017,2017-05-20,5,20,2
2017052000000,2017,2017-05-20,5,20,2
1463799600000,2016,2016-05-21,5,21,2
2016052100000,2016,2016-05-21,5,21,2
1432350000000,2015,2015-05-23,5,23,2
2015052300000,2015,2015-05-23,5,23,2
1400900400000,2014,2014-05-24,5,24,2
2014052400000,2014,2014-05-24,5,24,2
1369450800000,2013,2013-05-25,5,25,2
2013052500000,2013,2013-05-25,5,25,2
1495854000000,2017,2017-05-27,5,27,2
2017052700000,2017,2017-05-27,5,27,2
1464404400000,2016,2016-05-28,5,28,2
2016052800000,2016,2016-05-28,5,28,2
1432954800000,2015,2015-05-30,5,30,2
2015053000000,2015,2015-05-30,5,30,2
1401505200000,2014,2014-05-31,5,31,2
2014053100000,2014,2014-05-31,5,31,2
1370055600000,2013,2013-06-01,6,1,2
2013060100000,2013,2013-06-01,6,1,2
1496458800000,2017,2017-06-03,6,3,2
2017060300000,2017,2017-06-03,6,3,2
1465009200000,2016,2016-06-04,6,4,2
2016060400000,2016,2016-06-04,6,4,2
1433559600000,2015,2015-06-06,6,6,2
2015060600000,2015,2015-06-06,6,6,2
1402110000000,2014,2014-06-07,6,7,2
2014060700000,2014,2014-06-07,6,7,2
1497063600000,2017,2017-06-10,6,10,2
2017061000000,2017,2017-06-10,6,10,2
1465614000000,2016,2016-06-11,6,11,2
2016061100000,2016,2016-06-11,6,11,2
1434164400000,2015,2015-06-13,6,13,2
2015061300000,2015,2015-06-13,6,13,2
1402714800000,2014,2014-06-14,6,14,2
2014061400000,2014,2014-06-14,6,14,2
1371265200000,2013,2013-06-15,6,15,2
2013061500000,2013,2013-06-15,6,15,2
1497668400000,2017,2017-06-17,6,17,2
2017061700000,2017,2017-06-17,6,17,2
1466218800000,2016,2016-06-18,6,18,2
2016061800000,2016,2016-06-18,6,18,2
1434769200000,2015,2015-06-20,6,20,2
2015062000000,2015,2015-06-20,6,20,2
1403319600000,2014,2014-06-21,6,21,2
2014062100000,2014,2014-06-21,6,21,2
1371870000000,2013,2013-06-22,6,22,2
2013062200000,2013,2013-06-22,6,22,2
1498273200000,2017,2017-06-24,6,24,2
2017062400000,2017,2017-06-24,6,24,2
1466823600000,2016,2016-06-25,6,25,2
2016062500000,2016,2016-06-25,6,25,2
1435374000000,2015,2015-06-27,6,27,2
2015062700000,2015,2015-06-27,6,27,2
1403924400000,2014,2014-06-28,6,28,2
2014062800000,2014,2014-06-28,6,28,2
1372474800000,2013,2013-06-29,6,29,2
2013062900000,2013,2013-06-29,6,29,2
1498878000000,2017,2017-07-01,7,1,3
2017070100000,2017,2017-07-01,7,1,3
1467428400000,2016,2016-07-02,7,2,3
2016070200000,2016,2016-07-02,7,2,3
1435978800000,2015,2015-07-04,7,4,3
2015070400000,2015,2015-07-04,7,4,3
1404529200000,2014,2014-07-05,7,5,3
2014070500000,2014,2014-07-05,7,5,3
1373079600000,2013,2013-07-06,7,6,3
2013070600000,2013,2013-07-06,7,6,3
1499482800000,2017,2017-07-08,7,8,3
2017070800000,2017,2017-07-08,7,8,3
1468033200000,2016,2016-07-09,7,9,3
2016070900000,2016,2016-07-09,7,9,3
1436583600000,2015,2015-07-11,7,11,3
2015071100000,2015,2015-07-11,7,11,3
1405134000000,2014,2014-07-12,7,12,3
2014071200000,2014,2014-07-12,7,12,3
1373684400000,2013,2013-07-13,7,13,3
2013071300000,2013,2013-07-13,7,13,3
1500087600000,2017,2017-07-15,7,15,3
2017071500000,2017,2017-07-15,7,15,3
1468638000000,2016,2016-07-16,7,16,3
2016071600000,2016,2016-07-16,7,16,3
1437188400000,2015,2015-07-18,7,18,3
2015071800000,2015,2015-07-18,7,18,3
1405738800000,2014,2014-07-19,7,19,3
2014071900000,2014,2014-07-19,7,19,3
1374289200000,2013,2013-07-20,7,20,3
2013072000000,2013,2013-07-20,7,20,3
1500692400000,2017,2017-07-22,7,22,3
2017072200000,2017,2017-07-22,7,22,3
1469242800000,2016,2016-07-23,7,23,3
2016072300000,2016,2016-07-23,7,23,3
1437793200000,2015,2015-07-25,7,25,3
2015072500000,2015,2015-07-25,7,25,3
1406343600000,2014,2014-07-26,7,26,3
2014072600000,2014,2014-07-26,7,26,3
1501297200000,2017,2017-07-29,7,29,3
2017072900000,2017,2017-07-29,7,29,3
1469847600000,2016,2016-07-30,7,30,3
2016073000000,2016,2016-07-30,7,30,3
1438398000000,2015,2015-08-01,8,1,3
2015080100000,2015,2015-08-01,8,1,3
1406948400000,2014,2014-08-02,8,2,3
2014080200000,2014,2014-08-02,8,2,3
1375498800000,2013,2013-08-03,8,3,3
2013080300000,2013,2013-08-03,8,3,3
1501902000000,2017,2017-08-05,8,5,3
2017080500000,2017,2017-08-05,8,5,3
1470452400000,2016,2016-08-06,8,6,3
2016080600000,2016,2016-08-06,8,6,3
1439002800000,2015,2015-08-08,8,8,3
2015080800000,2015,2015-08-08,8,8,3
1407553200000,2014,2014-08-09,8,9,3
2014080900000,2014,2014-08-09,8,9,3
1376103600000,2013,2013-08-10,8,10,3
2013081000000,2013,2013-08-10,8,10,3
1502506800000,2017,2017-08-12,8,12,3
2017081200000,2017,2017-08-12,8,12,3
1471057200000,2016,2016-08-13,8,13,3
2016081300000,2016,2016-08-13,8,13,3
1439607600000,2015,2015-08-15,8,15,3
2015081500000,2015,2015-08-15,8,15,3
1408158000000,2014,2014-08-16,8,16,3
2014081600000,2014,2014-08-16,8,16,3
1376708400000,2013,2013-08-17,8,17,3
2013081700000,2013,2013-08-17,8,17,3
1503111600000,2017,2017-08-19,8,19,3
2017081900000,2017,2017-08-19,8,19,3
1471662000000,2016,2016-08-20,8,20,3
2016082000000,2016,2016-08-20,8,20,3
1440212400000,2015,2015-08-22,8,22,3
2015082200000,2015,2015-08-22,8,22,3
1408762800000,2014,2014-08-23,8,23,3
2014082300000,2014,2014-08-23,8,23,3
1503716400000,2017,2017-08-26,8,26,3
2017082600000,2017,2017-08-26,8,26,3
1472266800000,2016,2016-08-27,8,27,3
2016082700000,2016,2016-08-27,8,27,3
1440817200000,2015,2015-08-29,8,29,3
2015082900000,2015,2015-08-29,8,29,3
1409367600000,2014,2014-08-30,8,30,3
2014083000000,2014,2014-08-30,8,30,3
1504321200000,2017,2017-09-02,9,2,3
2017090200000,2017,2017-09-02,9,2,3
1472871600000,2016,2016-09-03,9,3,3
2016090300000,2016,2016-09-03,9,3,3
1441422000000,2015,2015-09-05,9,5,3
2015090500000,2015,2015-09-05,9,5,3
1409972400000,2014,2014-09-06,9,6,3
2014090600000,2014,2014-09-06,9,6,3
1378522800000,2013,2013-09-07,9,7,3
2013090700000,2013,2013-09-07,9,7,3
1504926000000,2017,2017-09-09,9,9,3
2017090900000,2017,2017-09-09,9,9,3
1473476400000,2016,2016-09-10,9,10,3
2016091000000,2016,2016-09-10,9,10,3
1442026800000,2015,2015-09-12,9,12,3
2015091200000,2015,2015-09-12,9,12,3
1410577200000,2014,2014-09-13,9,13,3
2014091300000,2014,2014-09-13,9,13,3
1379127600000,2013,2013-09-14,9,14,3
2013091400000,2013,2013-09-14,9,14,3
1505530800000,2017,2017-09-16,9,16,3
2017091600000,2017,2017-09-16,9,16,3
1474081200000,2016,2016-09-17,9,17,3
2016091700000,2016,2016-09-17,9,17,3
1442631600000,2015,2015-09-19,9,19,3
2015091900000,2015,2015-09-19,9,19,3
1411182000000,2014,2014-09-20,9,20,3
2014092000000,2014,2014-09-20,9,20,3
1379732400000,2013,2013-09-21,9,21,3
2013092100000,2013,2013-09-21,9,21,3
1506135600000,2017,2017-09-23,9,23,3
2017092300000,2017,2017-09-23,9,23,3
1474686000000,2016,2016-09-24,9,24,3
2016092400000,2016,2016-09-24,9,24,3
1443236400000,2015,2015-09-26,9,26,3
2015092600000,2015,2015-09-26,9,26,3
1411786800000,2014,2014-09-27,9,27,3
2014092700000,2014,2014-09-27,9,27,3
1506740400000,2017,2017-09-30,9,30,3
2017093000000,2017,2017-09-30,9,30,3
1475290800000,2016,2016-10-01,10,1,4
2016100100000,2016,2016-10-01,10,1,4
1443841200000,2015,2015-10-03,10,3,4
2015100300000,2015,2015-10-03,10,3,4
1412391600000,2014,2014-10-04,10,4,4
2014100400000,2014,2014-10-04,10,4,4
1380942000000,2013,2013-10-05,10,5,4
2013100500000,2013,2013-10-05,10,5,4
1507345200000,2017,2017-10-07,10,7,4
2017100700000,2017,2017-10-07,10,7,4
1475895600000,2016,2016-10-08,10,8,4
2016100800000,2016,2016-10-08,10,8,4
1444446000000,2015,2015-10-10,10,10,4
2015101000000,2015,2015-10-10,10,10,4
1412996400000,2014,2014-10-11,10,11,4
2014101100000,2014,2014-10-11,10,11,4
1381546800000,2013,2013-10-12,10,12,4
2013101200000,2013,2013-10-12,10,12,4
1507950000000,2017,2017-10-14,10,14,4
2017101400000,2017,2017-10-14,10,14,4
1476500400000,2016,2016-10-15,10,15,4
2016101500000,2016,2016-10-15,10,15,4
1445050800000,2015,2015-10-17,10,17,4
2015101700000,2015,2015-10-17,10,17,4
1413601200000,2014,2014-10-18,10,18,4
2014101800000,2014,2014-10-18,10,18,4
1508554800000,2017,2017-10-21,10,21,4
2017102100000,2017,2017-10-21,10,21,4
1477105200000,2016,2016-10-22,10,22,4
2016102200000,2016,2016-10-22,10,22,4
1445655600000,2015,2015-10-24,10,24,4
2015102400000,2015,2015-10-24,10,24,4
1414206000000,2014,2014-10-25,10,25,4
2014102500000,2014,2014-10-25,10,25,4
1382756400000,2013,2013-10-26,10,26,4
2013102600000,2013,2013-10-26,10,26,4
1509159600000,2017,2017-10-28,10,28,4
2017102800000,2017,2017-10-28,10,28,4
1477710000000,2016,2016-10-29,10,29,4
2016102900000,2016,2016-10-29,10,29,4
1446260400000,2015,2015-10-31,10,31,4
2015103100000,2015,2015-10-31,10,31,4
1414810800000,2014,2014-11-01,11,1,4
2014110100000,2014,2014-11-01,11,1,4
1383361200000,2013,2013-11-02,11,2,4
2013110200000,2013,2013-11-02,11,2,4
1509764400000,2017,2017-11-04,11,4,4
2017110400000,2017,2017-11-04,11,4,4
1478314800000,2016,2016-11-05,11,5,4
2016110500000,2016,2016-11-05,11,5,4
1446865200000,2015,2015-11-07,11,7,4
2015110700000,2015,2015-11-07,11,7,4
1415415600000,2014,2014-11-08,11,8,4
2014110800000,2014,2014-11-08,11,8,4
1383966000000,2013,2013-11-09,11,9,4
2013110900000,2013,2013-11-09,11,9,4
1510369200000,2017,2017-11-11,11,11,4
2017111100000,2017,2017-11-11,11,11,4
1478919600000,2016,2016-11-12,11,12,4
2016111200000,2016,2016-11-12,11,12,4
1447470000000,2015,2015-11-14,11,14,4
2015111400000,2015,2015-11-14,11,14,4
1416020400000,2014,2014-11-15,11,15,4
2014111500000,2014,2014-11-15,11,15,4
1510974000000,2017,2017-11-18,11,18,4
2017111800000,2017,2017-11-18,11,18,4
1479524400000,2016,2016-11-19,11,19,4
2016111900000,2016,2016-11-19,11,19,4
1448074800000,2015,2015-11-21,11,21,4
2015112100000,2015,2015-11-21,11,21,4
1416625200000,2014,2014-11-22,11,22,4
2014112200000,2014,2014-11-22,11,22,4
1385175600000,2013,2013-11-23,11,23,4
2013112300000,2013,2013-11-23,11,23,4
1511578800000,2017,2017-11-25,11,25,4
2017112500000,2017,2017-11-25,11,25,4
1480129200000,2016,2016-11-26,11,26,4
2016112600000,2016,2016-11-26,11,26,4
1448679600000,2015,2015-11-28,11,28,4
2015112800000,2015,2015-11-28,11,28,4
1417230000000,2014,2014-11-29,11,29,4
2014112900000,2014,2014-11-29,11,29,4
1385780400000,2013,2013-11-30,11,30,4
2013113000000,2013,2013-11-30,11,30,4
1512183600000,2017,2017-12-02,12,2,4
2017120200000,2017,2017-12-02,12,2,4
1480734000000,2016,2016-12-03,12,3,4
2016120300000,2016,2016-12-03,12,3,4
1449284400000,2015,2015-12-05,12,5,4
2015120500000,2015,2015-12-05,12,5,4
1417834800000,2014,2014-12-06,12,6,4
2014120600000,2014,2014-12-06,12,6,4
1386385200000,2013,2013-12-07,12,7,4
2013120700000,2013,2013-12-07,12,7,4
1512788400000,2017,2017-12-09,12,9,4
2017120900000,2017,2017-12-09,12,9,4
1481338800000,2016,2016-12-10,12,10,4
2016121000000,2016,2016-12-10,12,10,4
1449889200000,2015,2015-12-12,12,12,4
2015121200000,2015,2015-12-12,12,12,4
1418439600000,2014,2014-12-13,12,13,4
2014121300000,2014,2014-12-13,12,13,4
1386990000000,2013,2013-12-14,12,14,4
2013121400000,2013,2013-12-14,12,14,4
1513393200000,2017,2017-12-16,12,16,4
2017121600000,2017,2017-12-16,12,16,4
1481943600000,2016,2016-12-17,12,17,4
2016121700000,2016,2016-12-17,12,17,4
1450494000000,2015,2015-12-19,12,19,4
2015121900000,2015,2015-12-19,12,19,4
1419044400000,2014,2014-12-20,12,20,4
2014122000000,2014,2014-12-20,12,20,4
1387594800000,2013,2013-12-21,12,21,4
2013122100000,2013,2013-12-21,12,21,4
1513998000000,2017,2017-12-23,12,23,4
2017122300000,2017,2017-12-23,12,23,4
1482548400000,2016,2016-12-24,12,24,4
2016122400000,2016,2016-12-24,12,24,4
1451098800000,2015,2015-12-26,12,26,4
2015122600000,2015,2015-12-26,12,26,4
1419649200000,2014,2014-12-27,12,27,4
2014122700000,2014,2014-12-27,12,27,4
1388199600000,2013,2013-12-28,12,28,4
2013122800000,2013,2013-12-28,12,28,4
1514602800000,2017,2017-12-30,12,30,4
2017123000000,2017,2017-12-30,12,30,4
1483153200000,2016,2016-12-31,12,31,4
2016123100000,2016,2016-12-31,12,31,4
